listing_id,city,neighborhood,property_type,bedrooms,bathrooms,sqft,year_built,garage_spaces,has_pool,hoa_monthly_fee,list_price,zestimate,price_per_sqft,days_on_market,list_year
ZL100887,"Boston, MA",Back Bay,Condo,2,1.0,1382,1997.0,2,0,207.0,833597,803422,603.18,37,2021
ZL100888,"Boston, MA",Fenway,Multi-Family,2,3.0,1595,1990.0,2,0,0.0,1029031,957505,645.16,25,2023
ZL100889,"Boston, MA",South End,Condo,2,2.5,1421,2005.0,2,0,320.0,838451,854116,590.04,11,2022
ZL100890,"Boston, MA",West Roxbury,Multi-Family,3,2.5,1180,1960.0,2,1,160.0,590011,598566,500.01,25,2023
ZL100891,"Boston, MA",Hyde Park,Multi-Family,2,2.0,1680,2015.0,3,0,270.0,914316,850664,544.24,21,2023
ZL100892,"Boston, MA",East Boston,Multi-Family,2,1.5,1267,2003.0,2,0,252.0,678142,702279,535.23,18,2023
ZL100893,"Boston, MA",Fenway,Condo,4,2.5,1925,1978.0,2,0,0.0,682032,704455,354.3,16,2021
ZL100894,"Boston, MA",Fenway,Townhouse,5,3.0,1993,1959.0,2,1,0.0,966809,892862,485.1,40,2023
ZL100895,"Boston, MA",Fenway,Multi-Family,3,3.0,1720,2013.0,0,1,0.0,1297477,1312657,754.35,2,2023
ZL100896,"Boston, MA",Allston/Brighton,Condo,2,2.0,1383,,3,0,0.0,519001,495238,375.27,2,2024
ZL100897,"Boston, MA",South End,Single Family,2,1.5,1585,2011.0,3,0,543.0,1043812,1057559,658.56,64,2021
ZL100898,"Boston, MA",Charlestown,Single Family,2,3.0,821,1972.0,2,0,0.0,485568,497854,591.43,3,2022
ZL100899,"Boston, MA",Roxbury,Condo,2,2.5,1089,2010.0,2,1,0.0,317823,317146,291.85,5,2021
ZL100900,"Boston, MA",Roxbury,Condo,1,2.5,765,2021.0,0,0,262.0,274910,275083,359.36,44,2023
ZL100901,"Boston, MA",Fenway,Condo,3,3.0,1474,1992.0,2,1,450.0,595035,573007,403.69,38,2022
ZL100902,"Boston, MA",Beacon Hill,Single Family,1,2.0,1232,2009.0,2,0,0.0,950670,999118,771.65,30,2022
ZL100903,"Boston, MA",Fenway,Single Family,1,2.0,551,2006.0,2,0,353.0,358710,374004,651.02,67,2024
ZL100904,"Boston, MA",South End,Condo,3,2.0,1723,2012.0,2,0,0.0,885267,926291,513.79,5,2021
ZL100905,"Boston, MA",Roxbury,Condo,3,2.0,1499,1979.0,0,0,0.0,528600,519382,352.64,32,2023
ZL100906,"Boston, MA",West Roxbury,Single Family,2,2.0,1298,2017.0,2,1,0.0,783492,714839,603.61,5,2024
ZL100907,"Boston, MA",Back Bay,Multi-Family,3,2.0,1423,2022.0,2,0,0.0,1506149,1474889,1058.43,7,2022
ZL100908,"Boston, MA",East Boston,Multi-Family,3,2.0,1636,1973.0,2,1,0.0,994146,1000120,607.67,24,2023
ZL100909,"Boston, MA",Jamaica Plain,Multi-Family,4,2.0,1752,2015.0,1,0,526.0,1244162,1194673,710.14,5,2023
ZL100910,"Boston, MA",Hyde Park,Townhouse,4,3.0,1949,2011.0,3,0,524.0,864995,811246,443.81,34,2022
ZL100911,"Boston, MA",Back Bay,Condo,5,3.0,1999,1965.0,1,1,383.0,1170818,1194269,585.7,1,2024
ZL100912,"Boston, MA",Hyde Park,Single Family,4,2.0,2329,,0,1,594.0,1191633,1096446,511.65,15,2024
ZL100913,"Boston, MA",Jamaica Plain,Condo,2,2.0,1303,1958.0,0,0,477.0,483381,488351,370.98,14,2022
ZL100914,"Boston, MA",Beacon Hill,Condo,3,2.5,2118,2005.0,1,1,287.0,1442462,1437376,681.05,39,2024
ZL100915,"Boston, MA",Roslindale,Condo,2,2.0,1106,2021.0,2,0,428.0,466330,485499,421.64,57,2022
ZL100916,"Boston, MA",Jamaica Plain,Condo,3,2.0,1652,1988.0,2,0,204.0,616243,621364,373.03,12,2022
ZL100917,"Boston, MA",Fenway,Townhouse,2,2.0,1347,1989.0,2,1,0.0,789569,794257,586.17,9,2023
ZL100918,"Boston, MA",Charlestown,Townhouse,3,2.0,1666,1977.0,3,0,354.0,812703,863362,487.82,24,2021
ZL100919,"Boston, MA",Roslindale,Single Family,3,1.0,1775,2018.0,1,0,,1092244,1108446,615.35,14,2022
ZL100920,"Boston, MA",Mattapan,Condo,3,1.5,1549,1979.0,2,1,0.0,456450,472056,294.67,56,2022
ZL100921,"Boston, MA",East Boston,Townhouse,4,1.0,1685,2015.0,2,0,364.0,853212,826827,506.36,2,2023
ZL100922,"Boston, MA",Jamaica Plain,Single Family,2,1.0,1265,2004.0,2,0,0.0,767680,805164,606.86,18,2024
ZL100923,"Boston, MA",Back Bay,Multi-Family,5,3.0,1921,1993.0,1,0,0.0,2194124,2233262,1142.18,32,2024
ZL100924,"Boston, MA",Allston/Brighton,Condo,1,1.0,1029,2007.0,1,1,0.0,303657,311541,295.1,101,2021
ZL100925,"Boston, MA",South End,Townhouse,4,1.5,2050,1986.0,2,0,494.0,1567174,1485858,764.48,17,2024
ZL100926,"Boston, MA",Jamaica Plain,Multi-Family,3,3.0,1444,1995.0,2,1,66.0,1020918,959380,707.01,62,2024
ZL100927,"Boston, MA",Fenway,Condo,3,2.0,1646,1976.0,1,0,0.0,739469,769848,449.25,47,2023
ZL100928,"Boston, MA",Dorchester,Condo,4,2.0,2060,2023.0,0,0,93.0,852630,904910,413.9,14,2023
ZL100929,"Boston, MA",Fenway,Single Family,4,3.0,2022,1980.0,1,0,483.0,1138223,1158010,562.92,36,2022
ZL100930,"Boston, MA",Roxbury,Townhouse,2,2.0,1303,2004.0,2,0,550.0,562486,603035,431.69,180,2023
ZL100931,"Boston, MA",Dorchester,Condo,4,1.5,1769,2001.0,1,0,0.0,600696,615236,339.57,23,2022
ZL100932,"Boston, MA",Fenway,Condo,5,3.0,1909,1974.0,2,0,0.0,762193,768529,399.26,6,2021
ZL100933,"Boston, MA",Charlestown,Single Family,3,2.0,1598,2011.0,0,0,0.0,1242677,1245010,777.65,22,2024
ZL100934,"Boston, MA",Roslindale,Condo,3,3.5,1852,1953.0,2,1,0.0,509432,526131,275.07,32,2021
ZL100935,"Boston, MA",Fenway,Townhouse,2,2.5,1023,2007.0,2,0,0.0,502847,503400,491.54,16,2021
ZL100936,"Boston, MA",South Boston,Single Family,3,3.5,1718,2002.0,1,1,0.0,1271272,1269745,739.97,24,2021
ZL100937,"Boston, MA",Beacon Hill,Townhouse,4,3.5,1657,1994.0,1,0,0.0,1089281,1056589,657.38,31,2023
ZL100938,"Boston, MA",Allston/Brighton,Condo,2,3.0,1041,1968.0,2,1,500.0,363656,354875,349.33,22,2023
ZL100939,"Boston, MA",Charlestown,Multi-Family,3,3.0,2119,2020.0,0,1,0.0,2084136,2150419,983.55,14,2023
ZL100940,"Boston, MA",East Boston,Multi-Family,3,1.0,1329,1995.0,1,0,130.0,878850,816749,661.29,13,2023
ZL100941,"Boston, MA",Beacon Hill,Condo,4,3.0,1919,1984.0,2,0,317.0,1271132,1292929,662.39,5,2023
ZL100942,"Boston, MA",Roxbury,Townhouse,2,3.0,1472,2012.0,1,0,467.0,597778,609514,406.1,54,2022
ZL100943,"Boston, MA",Beacon Hill,Single Family,4,2.5,1943,1984.0,2,1,0.0,1605992,1659006,826.55,10,2023
ZL100944,"Boston, MA",Roxbury,Townhouse,4,1.5,1500,2010.0,1,0,0.0,571409,571293,380.94,52,2022
ZL100945,"Boston, MA",Roxbury,Condo,3,1.0,1499,2016.0,0,0,332.0,561510,580335,374.59,9,2024
ZL100946,"Boston, MA",Allston/Brighton,Condo,3,3.5,1486,1988.0,2,0,0.0,589844,617524,396.93,10,2022
ZL100947,"Boston, MA",Jamaica Plain,Townhouse,4,1.0,1820,1965.0,1,0,0.0,758638,732068,416.83,6,2022
ZL100948,"Boston, MA",South Boston,Townhouse,4,1.5,1740,1986.0,2,1,0.0,1216069,1128099,698.89,38,2023
ZL100949,"Boston, MA",Back Bay,Multi-Family,1,2.0,1301,2001.0,1,0,275.0,1120647,1093748,861.37,80,2021
ZL100950,"Boston, MA",Roxbury,Single Family,2,2.5,1589,2001.0,0,0,170.0,709795,716157,446.69,66,2024
ZL100951,"Boston, MA",Beacon Hill,Condo,4,2.0,1928,1989.0,0,0,0.0,1233971,1161399,640.03,11,2023
ZL100952,"Boston, MA",East Boston,Townhouse,2,2.0,954,1982.0,2,0,,454711,467128,476.64,17,2023
ZL100953,"Boston, MA",Allston/Brighton,Townhouse,4,1.0,1847,1950.0,2,0,95.0,721563,677721,390.67,2,2023
ZL100954,"Boston, MA",Jamaica Plain,Condo,4,2.5,1765,2005.0,2,0,0.0,664658,661665,376.58,24,2021
ZL100955,"Boston, MA",Jamaica Plain,Townhouse,3,2.0,1873,2016.0,0,1,0.0,981269,971568,523.9,50,2023
ZL100956,"Boston, MA",Fenway,Townhouse,5,3.0,2209,1962.0,1,1,0.0,1065626,1027164,482.4,1,2023
ZL100957,"Boston, MA",Back Bay,Townhouse,1,2.0,1106,1968.0,3,1,364.0,700090,654659,632.99,74,2021
ZL100958,"Boston, MA",Charlestown,Single Family,2,3.5,1385,2012.0,2,1,0.0,953872,933358,688.72,67,2023
ZL100959,"Boston, MA",Dorchester,Condo,3,1.5,2054,2005.0,2,1,0.0,683598,734590,332.81,42,2022
ZL100960,"Boston, MA",Mattapan,Townhouse,4,3.5,1499,1983.0,1,0,233.0,537919,573005,358.85,26,2024
ZL100961,"Boston, MA",South End,Townhouse,2,4.0,1987,,2,1,0.0,1095500,1143318,551.33,4,2021
ZL100962,"Boston, MA",South End,Townhouse,5,1.5,2158,1976.0,2,0,0.0,1300211,1375781,602.51,58,2022
ZL100963,"Boston, MA",Charlestown,Single Family,1,3.0,1101,2008.0,1,0,407.0,853190,840958,774.92,18,2022
ZL100964,"Boston, MA",Roxbury,Condo,3,1.5,1174,1974.0,3,0,0.0,356617,359233,303.76,9,2023
ZL100965,"Boston, MA",Allston/Brighton,Single Family,3,3.0,1764,2015.0,1,1,0.0,1047575,1060934,593.86,26,2024
ZL100966,"Boston, MA",Back Bay,Condo,2,2.5,1423,2008.0,2,0,,983053,969875,690.83,5,2023
ZL100967,"Boston, MA",Fenway,Townhouse,3,1.5,1687,2021.0,1,0,409.0,1014398,1085021,601.3,21,2023
ZL100968,"Boston, MA",West Roxbury,Condo,3,2.0,1991,1993.0,1,0,0.0,801098,761473,402.36,1,2023
ZL100969,"Boston, MA",Roxbury,Townhouse,2,2.0,1498,2013.0,1,0,511.0,737542,753722,492.35,5,2024
ZL100970,"Boston, MA",Roslindale,Condo,2,2.5,1146,,1,0,156.0,476700,498351,415.97,7,2024
ZL100971,"Boston, MA",South End,Multi-Family,2,1.5,1137,2011.0,1,0,0.0,1106381,1120923,973.07,42,2023
ZL100972,"Boston, MA",Fenway,Condo,4,3.5,1772,1980.0,3,0,459.0,710490,716346,400.95,27,2021
ZL100973,"Boston, MA",Charlestown,Condo,2,1.0,1550,2013.0,1,0,0.0,888098,932293,572.97,17,2024
ZL100974,"Boston, MA",Back Bay,Multi-Family,3,4.0,1640,1992.0,1,1,95.0,1647234,1709124,1004.41,10,2024
ZL100975,"Boston, MA",Back Bay,Condo,2,3.5,1322,1981.0,0,0,539.0,759188,766109,574.27,13,2022
ZL100976,"Boston, MA",Charlestown,Condo,3,1.5,1588,1977.0,1,1,223.0,771911,726254,486.09,75,2021
ZL100977,"Boston, MA",Fenway,Single Family,3,3.5,1052,1990.0,2,1,76.0,701246,721469,666.58,19,2023
ZL100978,"Boston, MA",South Boston,Condo,3,1.0,1539,1964.0,2,1,163.0,803630,775430,522.18,42,2023
ZL100979,"Boston, MA",Allston/Brighton,Townhouse,2,2.0,1135,1985.0,2,1,0.0,453693,458728,399.73,62,2022
ZL100980,"Boston, MA",Back Bay,Townhouse,1,4.0,1476,1984.0,2,0,0.0,1156489,1154972,783.53,1,2023
ZL100981,"Boston, MA",Fenway,Condo,3,2.0,1418,1994.0,1,1,0.0,667988,619564,471.08,18,2024
ZL100982,"Boston, MA",South End,Condo,2,1.0,1526,1989.0,2,0,0.0,883102,865896,578.7,68,2023
ZL100983,"Boston, MA",Back Bay,Multi-Family,3,3.5,1052,2005.0,2,0,0.0,1109892,1175939,1055.03,6,2021
ZL100984,"Boston, MA",Jamaica Plain,Single Family,1,2.0,1028,2022.0,3,1,363.0,586567,552510,570.59,18,2023
ZL100985,"Boston, MA",East Boston,Condo,2,2.5,1659,2016.0,2,0,430.0,705359,696880,425.17,18,2021
ZL100986,"Boston, MA",Dorchester,Single Family,2,3.0,1454,1966.0,2,0,0.0,667102,679872,458.8,1,2023
ZL100987,"Boston, MA",Jamaica Plain,Multi-Family,3,4.0,1436,1977.0,1,0,289.0,836972,809179,582.85,29,2022
ZL100988,"Boston, MA",Roslindale,Condo,4,1.5,1485,2016.0,2,0,286.0,533189,559538,359.05,13,2023
ZL100989,"Boston, MA",Allston/Brighton,Multi-Family,2,2.5,1559,2007.0,2,0,404.0,1060706,1000183,680.38,10,2024
ZL100990,"Boston, MA",Charlestown,Single Family,5,2.5,1951,2020.0,2,1,0.0,1673432,1694501,857.73,19,2023
ZL100991,"Boston, MA",Jamaica Plain,Condo,4,1.0,1557,1992.0,2,0,234.0,662310,687241,425.38,42,2024
ZL100992,"Boston, MA",Fenway,Multi-Family,5,2.5,2653,2007.0,2,0,112.0,1869470,1776920,704.66,26,2022
ZL100993,"Boston, MA",South Boston,Townhouse,2,2.5,1563,1989.0,2,0,0.0,1136567,1200665,727.17,13,2024
ZL100994,"Boston, MA",South End,Multi-Family,2,2.0,1562,2004.0,1,1,0.0,1243807,1223239,796.29,28,2023
ZL100995,"Boston, MA",Fenway,Condo,2,2.0,1310,2002.0,2,0,479.0,662159,681574,505.46,11,2022
ZL100996,"Boston, MA",South Boston,Multi-Family,4,2.0,1629,1998.0,2,1,142.0,1217451,1225581,747.36,11,2022
ZL100997,"Boston, MA",Fenway,Condo,4,3.5,2185,2002.0,3,1,0.0,1066691,1120319,488.19,17,2023
ZL100998,"Boston, MA",South End,Townhouse,2,3.0,1093,2000.0,2,1,0.0,788788,792421,721.67,23,2023
ZL100999,"Boston, MA",Dorchester,Condo,4,2.5,1492,2018.0,1,0,0.0,699058,723233,468.54,18,2024
ZL101000,"Boston, MA",Jamaica Plain,Single Family,3,2.5,1165,2007.0,2,0,0.0,847573,854454,727.53,69,2024
ZL101001,"Boston, MA",Back Bay,Condo,3,2.5,1403,1965.0,1,0,247.0,1026180,988254,731.42,40,2023
ZL101002,"Boston, MA",Jamaica Plain,Condo,1,2.0,1199,2016.0,1,0,0.0,507090,513319,422.93,17,2022
ZL101003,"Boston, MA",Fenway,Multi-Family,4,3.5,1713,1982.0,3,0,384.0,1290554,1245847,753.39,1,2023
ZL101004,"Boston, MA",East Boston,Condo,2,3.5,1407,2023.0,2,0,407.0,624669,623317,443.97,1,2023
ZL101005,"Boston, MA",Allston/Brighton,Single Family,3,1.0,1670,1986.0,2,0,0.0,872697,919544,522.57,61,2023
ZL101006,"Boston, MA",Roslindale,Townhouse,3,2.5,1714,2005.0,2,0,80.0,737721,767327,430.41,6,2022
ZL101007,"Boston, MA",South Boston,Multi-Family,2,1.5,1716,1999.0,0,1,,1336746,1327369,778.99,51,2022
ZL101008,"Boston, MA",Back Bay,Single Family,4,3.0,1940,2015.0,3,0,0.0,1735181,1701998,894.42,14,2024
ZL101009,"Boston, MA",Hyde Park,Condo,2,2.0,1149,1980.0,2,1,0.0,361863,366772,314.94,80,2023
ZL101010,"Boston, MA",South Boston,Single Family,2,4.0,1457,2022.0,1,0,232.0,1203023,1269435,825.68,15,2024
ZL101011,"Boston, MA",Roslindale,Townhouse,3,2.0,1749,2013.0,3,0,268.0,891850,869359,509.92,27,2023
ZL101012,"Boston, MA",Charlestown,Multi-Family,2,1.5,1536,2016.0,1,0,0.0,1141457,1158022,743.14,5,2022
ZL101013,"Boston, MA",Roxbury,Condo,3,2.0,1639,1952.0,1,1,383.0,424117,459442,258.77,38,2021
ZL101014,"Boston, MA",Fenway,Multi-Family,2,1.5,1656,1988.0,0,1,419.0,1173538,1200662,708.66,14,2022
ZL101015,"Boston, MA",Jamaica Plain,Condo,4,2.5,2090,2017.0,1,0,81.0,900146,994383,430.69,17,2021
ZL101016,"Boston, MA",Dorchester,Single Family,3,1.5,1395,2000.0,0,0,239.0,747064,795910,535.53,28,2024
ZL101017,"Boston, MA",West Roxbury,Condo,3,2.5,2158,1990.0,2,1,79.0,865688,851417,401.15,11,2023
ZL101018,"Boston, MA",Roxbury,Townhouse,4,2.0,1961,1968.0,1,1,,708717,688517,361.41,73,2023
ZL101019,"Boston, MA",West Roxbury,Condo,2,1.0,1111,2014.0,2,0,259.0,513242,521745,461.96,39,2023
ZL101020,"Boston, MA",South End,Condo,3,2.0,1647,1977.0,2,0,0.0,851226,871240,516.83,15,2024
ZL101021,"Boston, MA",Fenway,Multi-Family,5,2.5,2197,2011.0,2,0,0.0,1928455,2010790,877.77,71,2024
ZL101022,"Boston, MA",Back Bay,Single Family,5,2.5,1794,2012.0,0,1,0.0,1353462,1325164,754.44,6,2022
ZL101023,"Boston, MA",South End,Single Family,3,2.0,1589,2015.0,2,0,0.0,1372995,1368953,864.06,11,2023
ZL101024,"Boston, MA",Roslindale,Multi-Family,3,2.0,1354,1981.0,0,0,0.0,713250,710390,526.77,106,2023
ZL101025,"Boston, MA",Jamaica Plain,Condo,1,3.5,1135,2019.0,3,0,0.0,521360,495751,459.35,22,2022
ZL101026,"Boston, MA",Hyde Park,Single Family,3,1.5,1379,1973.0,1,0,591.0,735747,775970,533.54,21,2024
ZL101027,"Boston, MA",Roxbury,Condo,3,3.0,1688,2014.0,3,0,0.0,582357,550791,345.0,33,2023
ZL101028,"Boston, MA",East Boston,Single Family,4,3.0,1453,1991.0,0,1,252.0,890117,869062,612.61,34,2023
ZL101029,"Boston, MA",South Boston,Single Family,2,2.5,1746,1990.0,1,0,0.0,1405918,1404526,805.22,17,2023
ZL101030,"Boston, MA",Allston/Brighton,Townhouse,3,1.5,1382,2001.0,2,1,51.0,607758,602797,439.77,13,2023
ZL101031,"Boston, MA",Fenway,Single Family,4,1.5,1422,1994.0,1,0,,1010275,990175,710.46,20,2023
ZL101032,"Boston, MA",Roxbury,Condo,4,2.5,2265,2001.0,2,0,0.0,783073,798540,345.73,51,2023
ZL101033,"Boston, MA",Dorchester,Condo,3,2.0,1701,1992.0,1,0,351.0,585413,565520,344.16,31,2023
ZL101034,"Boston, MA",Fenway,Condo,3,2.0,1851,1971.0,2,0,0.0,958876,923254,518.03,29,2024
ZL101035,"Boston, MA",Roxbury,Condo,4,2.0,1632,2015.0,1,0,0.0,568181,582478,348.15,6,2024
ZL101036,"Boston, MA",Dorchester,Multi-Family,2,3.0,1204,2002.0,2,0,,687538,711886,571.04,33,2022
ZL101037,"Boston, MA",South End,Condo,2,2.0,955,1971.0,2,0,0.0,492968,494265,516.2,14,2022
ZL101038,"Boston, MA",Jamaica Plain,Condo,3,2.0,1870,1974.0,3,0,0.0,607753,602819,325.0,14,2022
ZL101039,"Boston, MA",Mattapan,Condo,4,4.0,1806,2007.0,2,0,0.0,528940,511145,292.88,12,2021
ZL101040,"Boston, MA",Dorchester,Condo,2,3.0,1276,1997.0,2,0,0.0,475892,488550,372.96,1,2021
ZL101041,"Boston, MA",Jamaica Plain,Single Family,2,2.5,1410,1965.0,3,0,0.0,680432,731200,482.58,1,2023
ZL101042,"Boston, MA",Dorchester,Single Family,2,2.0,967,2013.0,2,0,0.0,540697,569122,559.15,46,2023
ZL101043,"Boston, MA",South End,Single Family,1,1.0,1114,1994.0,2,1,234.0,1058051,1106947,949.78,17,2024
ZL101044,"Boston, MA",Allston/Brighton,Single Family,4,1.5,1640,2004.0,2,0,0.0,878333,933505,535.57,63,2023
ZL101045,"Boston, MA",Allston/Brighton,Townhouse,2,3.0,1190,2022.0,2,0,389.0,678286,703475,569.99,6,2024
ZL101046,"Boston, MA",South Boston,Condo,3,3.0,1646,1999.0,2,1,0.0,938115,950500,569.94,35,2023
ZL101047,"Boston, MA",Back Bay,Townhouse,1,3.0,1690,2004.0,2,0,265.0,1410834,1435131,834.81,63,2023
ZL101048,"Boston, MA",Hyde Park,Multi-Family,5,2.5,2004,2015.0,0,1,0.0,948096,954820,473.1,2,2021
ZL101049,"Boston, MA",West Roxbury,Single Family,5,3.5,2073,2019.0,2,0,65.0,1189036,1243972,573.58,20,2022
ZL101050,"Boston, MA",South End,Townhouse,2,3.0,1604,1999.0,2,0,0.0,1108160,1110298,690.87,20,2024
ZL101051,"Boston, MA",Beacon Hill,Condo,4,2.0,1766,2021.0,3,0,107.0,1223862,1183864,693.01,27,2024
ZL101052,"Boston, MA",Dorchester,Condo,3,2.0,1940,1987.0,0,1,0.0,693465,720723,357.46,10,2023
ZL101053,"Boston, MA",Roxbury,Multi-Family,1,2.0,949,,2,1,0.0,398501,403184,419.92,44,2022
ZL101054,"Boston, MA",Allston/Brighton,Townhouse,2,2.5,1854,1967.0,2,1,0.0,823683,837437,444.27,8,2023
ZL101055,"Boston, MA",Allston/Brighton,Townhouse,2,2.0,1420,2020.0,2,0,281.0,674256,656910,474.83,3,2022
ZL101056,"Boston, MA",Hyde Park,Condo,5,3.0,2188,2003.0,1,0,0.0,779054,769509,356.06,10,2022
ZL101057,"Boston, MA",Dorchester,Multi-Family,3,1.5,1959,1976.0,1,0,0.0,1045674,1039061,533.78,12,2023
ZL101058,"Boston, MA",Jamaica Plain,Single Family,3,3.0,1505,2023.0,1,1,566.0,910491,875304,604.98,3,2022
ZL101059,"Boston, MA",East Boston,Single Family,2,2.5,1346,2016.0,0,1,144.0,656710,665680,487.9,9,2022
ZL101060,"Boston, MA",Jamaica Plain,Condo,2,2.5,1247,2006.0,2,0,0.0,576243,558198,462.1,17,2022
ZL101061,"Boston, MA",Fenway,Condo,4,2.0,1579,1995.0,2,1,219.0,873222,838128,553.02,9,2023
ZL101062,"Boston, MA",East Boston,Condo,2,1.5,1657,2020.0,2,0,0.0,811483,844755,489.73,81,2024
ZL101063,"Boston, MA",Fenway,Townhouse,3,1.5,1703,2012.0,1,0,587.0,895148,856453,525.63,24,2022
ZL101064,"Boston, MA",Roxbury,Condo,2,2.5,1721,2023.0,0,0,0.0,573524,584582,333.25,1,2024
ZL101065,"Boston, MA",Dorchester,Single Family,5,2.5,2197,2011.0,1,0,388.0,1197807,1201308,545.2,5,2023
ZL101066,"Boston, MA",East Boston,Condo,3,2.0,1371,1952.0,2,0,214.0,414015,426210,301.98,5,2021
ZL101067,"Boston, MA",South End,Condo,4,3.0,1986,1990.0,3,0,0.0,883671,907655,444.95,17,2021
ZL101068,"Boston, MA",Jamaica Plain,Single Family,2,3.5,1394,2021.0,2,0,318.0,819730,801588,588.04,13,2022
ZL101069,"Boston, MA",West Roxbury,Single Family,5,2.5,1721,2009.0,1,1,0.0,914606,931990,531.44,2,2022
ZL101070,"Boston, MA",Back Bay,Townhouse,4,3.0,1697,2011.0,2,1,0.0,1306240,1214700,769.73,3,2022
ZL101071,"Boston, MA",Dorchester,Single Family,2,3.5,1850,2014.0,2,1,0.0,900657,893753,486.84,10,2022
ZL101072,"Boston, MA",Back Bay,Townhouse,3,2.0,1277,1998.0,0,1,,1068949,1056757,837.08,14,2024
ZL101073,"Boston, MA",South End,Condo,3,2.0,1534,2012.0,1,0,61.0,974864,981507,635.5,6,2023
ZL101074,"Boston, MA",Allston/Brighton,Multi-Family,2,2.0,1432,1978.0,2,1,143.0,866833,901298,605.33,104,2023
ZL101075,"Boston, MA",Dorchester,Condo,3,4.0,1626,2011.0,2,0,281.0,756912,748950,465.51,41,2024
ZL101076,"Boston, MA",South Boston,Condo,3,3.0,1755,2019.0,2,0,0.0,1233803,1250283,703.02,2,2023
ZL101077,"Boston, MA",South End,Townhouse,4,2.0,1725,1996.0,2,0,434.0,1329425,1356620,770.68,5,2023
ZL101078,"Boston, MA",Allston/Brighton,Multi-Family,2,2.0,818,1987.0,0,0,0.0,471604,459339,576.53,60,2023
ZL101079,"Boston, MA",Roxbury,Single Family,2,2.5,1068,2003.0,1,0,0.0,393503,397220,368.45,1,2021
ZL101080,"Boston, MA",Back Bay,Multi-Family,2,3.5,1379,2016.0,2,0,487.0,1470869,1498541,1066.62,43,2022
ZL101081,"Boston, MA",Roslindale,Condo,4,3.0,1186,1984.0,2,0,346.0,409700,404296,345.45,40,2023
ZL101082,"Boston, MA",East Boston,Townhouse,4,2.0,1694,1998.0,1,1,199.0,751877,785377,443.85,1,2023
ZL101083,"Boston, MA",Jamaica Plain,Condo,2,1.0,1748,1998.0,2,1,323.0,676453,724430,386.99,38,2023
ZL101084,"Boston, MA",Mattapan,Condo,3,1.5,1163,1973.0,2,1,78.0,402723,415053,346.28,4,2023
ZL101085,"Boston, MA",East Boston,Multi-Family,4,1.0,2109,,1,0,0.0,1326928,1418883,629.17,34,2023
ZL101086,"Boston, MA",Beacon Hill,Single Family,2,1.5,936,1969.0,2,0,,739508,733646,790.07,6,2022
ZL101087,"Boston, MA",Charlestown,Multi-Family,3,2.0,1583,2015.0,0,0,0.0,1561928,1608625,986.69,9,2024
ZL101088,"Boston, MA",Dorchester,Townhouse,1,1.5,1451,1989.0,0,1,0.0,577508,553529,398.01,8,2023
ZL101089,"Boston, MA",South End,Single Family,3,3.0,1652,1982.0,2,1,0.0,1237590,1259686,749.15,7,2021
ZL101090,"Boston, MA",South End,Condo,4,2.5,1549,1992.0,0,0,0.0,907268,934000,585.71,52,2023
ZL101091,"Boston, MA",West Roxbury,Condo,3,2.5,1942,2013.0,2,0,173.0,815368,770038,419.86,44,2023
ZL101092,"Boston, MA",Hyde Park,Condo,4,2.0,1613,1980.0,1,0,133.0,519278,519383,321.93,49,2023
ZL101093,"Boston, MA",Jamaica Plain,Multi-Family,4,2.0,2201,1995.0,2,0,430.0,1437428,1570678,653.08,37,2023
ZL101094,"Boston, MA",Fenway,Condo,4,3.0,1570,2002.0,0,0,0.0,728579,701076,464.06,4,2022
ZL101095,"Boston, MA",Charlestown,Townhouse,3,3.0,1483,2008.0,2,0,0.0,1073639,1124617,723.96,24,2024
ZL101096,"Boston, MA",Back Bay,Condo,4,2.0,1325,2021.0,0,0,0.0,936572,961361,706.85,27,2023
ZL101097,"Boston, MA",South End,Single Family,4,2.5,2269,2009.0,2,0,0.0,1630614,1616559,718.65,43,2022
ZL101098,"Boston, MA",South Boston,Condo,1,2.5,927,1995.0,1,0,109.0,549851,578909,593.15,11,2023
ZL101099,"Boston, MA",Jamaica Plain,Single Family,5,2.0,1626,2012.0,2,0,413.0,851905,786763,523.93,5,2021
ZL101100,"Boston, MA",Back Bay,Multi-Family,3,3.5,1914,2018.0,1,0,0.0,1757130,1784581,918.04,74,2022
ZL101101,"Boston, MA",East Boston,Townhouse,2,4.0,1262,1993.0,3,0,0.0,489629,446885,387.98,27,2023
ZL101102,"Boston, MA",Charlestown,Townhouse,3,3.5,1617,2009.0,3,0,403.0,968855,916640,599.17,49,2023
ZL101103,"Boston, MA",West Roxbury,Condo,3,4.0,1526,1976.0,2,1,0.0,610845,571654,400.29,36,2023
ZL101104,"Boston, MA",Fenway,Condo,1,2.0,1339,1990.0,1,0,0.0,662195,679993,494.54,6,2024
ZL101105,"Boston, MA",Roslindale,Multi-Family,2,2.0,1363,2020.0,3,0,0.0,923694,939067,677.69,7,2022
ZL101106,"Boston, MA",Dorchester,Condo,2,4.0,1453,2011.0,2,0,90.0,558414,548766,384.32,34,2024
ZL101107,"Boston, MA",Dorchester,Multi-Family,3,2.5,1870,1958.0,2,0,0.0,1050691,1053306,561.87,22,2022
